,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_nights,long_stay_flag,total_guests,guests_per_night,special_requests_per_guest,has_special_request,country_encoded,non_refund,reservation_match,is_resort,meal_encoded,market_segment_encoded,customer_type_encoded,distribution_channel_encoded
34963,1,247,2016,12,1,5,3,0.0,0,0,0,0,0,0,110.78,0,0,6,0,3.0,0.5,0.0,0,21,0,1,0,1,5,3,3
34964,0,18,2015,7,1,1,1,0.0,0,0,0,0,0,0,57.5,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,6,1,3
34965,0,78,2015,7,2,5,2,0.0,0,0,0,0,1,0,134.43,0,2,7,0,2.0,0.2857142857142857,1.0,1,121,0,1,1,2,5,3,3
34966,0,85,2016,8,0,5,2,1.0,0,0,0,0,0,0,134.1,0,2,5,0,3.0,0.6,0.6666666666666666,1,12,0,1,0,1,5,3,3
34967,0,111,2016,4,1,4,2,0.0,0,0,0,0,0,0,76.97,0,0,5,0,2.0,0.4,0.0,0,121,0,1,0,1,5,3,3
34968,0,115,2016,4,0,4,2,0.0,0,0,0,0,0,0,70.03,0,2,4,0,2.0,0.5,1.0,1,121,0,1,0,1,5,3,3
34969,0,182,2016,9,0,2,2,0.0,0,0,0,0,0,0,117.9,0,2,2,0,2.0,1.0,1.0,1,53,0,1,0,1,5,3,3
34970,0,1,2016,10,2,3,2,0.0,0,0,0,0,0,0,156.0,0,1,5,0,2.0,0.4,0.5,1,50,0,1,0,1,5,3,3
34971,0,41,2015,8,1,2,2,0.0,0,0,0,0,0,0,202.0,0,1,3,0,2.0,0.6666666666666666,0.5,1,46,0,0,1,1,5,3,3
34972,0,99,2015,7,2,7,2,0.0,0,0,0,0,0,0,58.95,0,0,9,1,2.0,0.2222222222222222,0.0,0,50,0,1,1,1,4,2,3
34973,0,5,2016,3,2,1,2,0.0,0,0,0,0,0,0,93.33,0,0,3,0,2.0,0.6666666666666666,0.0,0,149,0,1,0,1,6,1,3
34974,0,21,2017,7,2,3,2,0.0,0,0,0,0,0,0,152.0,0,2,5,0,2.0,0.4,1.0,1,26,0,1,0,1,5,3,3
34975,0,133,2017,4,0,4,2,0.0,0,0,0,0,0,0,124.0,0,0,4,0,2.0,0.5,0.0,0,119,0,1,0,1,4,1,3
34976,0,31,2016,4,0,3,1,0.0,0,0,0,0,1,0,0.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,46,0,1,1,0,6,1,3
34977,0,2,2017,4,1,2,1,0.0,0,1,0,1,2,0,144.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,0,1,0,1,1,3,0
34978,0,210,2016,9,3,7,2,0.0,0,0,0,0,1,0,89.34,0,0,10,1,2.0,0.2,0.0,0,53,0,1,1,2,5,3,3
34979,0,62,2015,10,0,3,1,0.0,0,0,0,0,0,53,65.45,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,0,1,0,1,6,1,3
34980,0,308,2016,11,0,3,2,0.0,0,0,0,0,0,0,78.3,0,2,3,0,2.0,0.6666666666666666,1.0,1,110,0,1,0,1,5,1,3
34981,0,135,2015,12,2,1,2,0.0,0,0,0,0,0,0,62.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,1,6,1,3
34982,0,55,2016,9,0,1,2,0.0,0,0,0,0,0,0,137.7,0,0,1,0,2.0,2.0,0.0,0,53,0,1,0,1,1,3,0
34983,1,39,2015,8,0,2,2,0.0,0,0,0,0,0,0,101.5,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,2,4,1,3
34984,1,30,2016,6,0,2,2,0.0,0,0,0,0,0,0,140.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,4,3,3
34985,0,77,2015,8,2,5,2,0.0,0,0,0,0,0,0,157.2,0,1,7,0,2.0,0.2857142857142857,0.5,1,121,0,1,1,2,4,1,3
34986,0,183,2017,6,2,0,2,0.0,0,0,0,0,0,0,108.0,1,1,2,0,2.0,1.0,0.5,1,38,0,1,0,1,4,3,3
34987,0,38,2016,4,1,3,2,1.0,0,0,0,0,0,0,121.95,0,1,4,0,3.0,0.75,0.3333333333333333,1,50,0,1,0,1,5,3,3
34988,0,13,2016,4,2,4,1,0.0,0,0,0,0,0,0,42.0,1,0,6,0,1.0,0.16666666666666666,0.0,0,53,0,1,1,1,4,3,3
34989,1,238,2017,8,1,5,2,0.0,0,0,0,0,0,0,153.75,0,1,6,0,2.0,0.3333333333333333,0.5,1,121,0,1,1,1,5,3,3
34990,0,115,2016,4,0,2,1,0.0,0,0,0,0,2,34,57.5,0,1,2,0,1.0,0.5,1.0,1,50,0,1,0,1,6,1,3
34991,1,37,2016,10,0,3,2,0.0,0,0,0,0,0,0,105.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,1,4,1,3
34992,1,177,2017,8,0,3,2,0.0,0,0,0,0,0,0,95.1,0,1,3,0,2.0,0.6666666666666666,0.5,1,121,0,1,0,1,4,3,3
34993,0,7,2016,2,0,1,2,0.0,0,0,0,0,0,0,92.0,0,1,1,0,2.0,2.0,0.5,1,50,0,1,0,1,5,3,3
34994,0,30,2016,7,0,2,2,0.0,0,0,0,0,0,0,189.0,0,1,2,0,2.0,1.0,0.5,1,50,0,1,1,1,5,3,3
34995,0,59,2017,3,0,4,2,0.0,0,0,0,0,0,0,66.6,0,1,4,0,2.0,0.5,0.5,1,21,0,1,0,0,5,3,3
34996,0,6,2016,1,2,4,2,0.0,0,0,0,0,0,0,52.8,0,1,6,0,2.0,0.3333333333333333,0.5,1,50,0,1,1,1,5,3,3
34997,0,0,2016,1,1,0,1,0.0,0,1,0,1,0,0,38.0,1,1,1,0,1.0,1.0,1.0,1,121,0,1,1,1,2,3,1
34998,1,301,2017,6,1,2,2,0.0,0,0,0,0,0,0,126.9,0,2,3,0,2.0,0.6666666666666666,1.0,1,53,0,1,0,1,5,3,3
34999,1,74,2015,9,0,2,1,0.0,0,0,0,0,0,0,80.0,0,0,2,0,1.0,0.5,0.0,0,121,1,1,0,2,4,1,3
35000,0,1,2016,8,1,0,2,0.0,0,0,0,0,0,0,253.0,1,1,1,0,2.0,2.0,0.5,1,121,0,1,1,2,5,3,3
35001,0,4,2016,3,0,1,1,1.0,0,1,0,5,0,0,58.0,0,0,1,0,2.0,2.0,0.0,0,121,0,1,1,1,1,3,0
35002,0,2,2016,7,0,1,2,0.0,0,0,0,0,0,0,147.0,0,0,1,0,2.0,2.0,0.0,0,8,0,1,0,1,1,3,0
35003,0,5,2016,9,0,1,1,0.0,0,1,0,1,0,0,67.0,1,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,2,3,1
35004,0,145,2017,7,0,4,2,0.0,0,0,0,0,0,0,125.44,0,1,4,0,2.0,0.5,0.5,1,53,0,1,1,1,5,3,3
35005,0,247,2016,6,1,1,2,0.0,0,0,0,0,0,0,115.0,0,1,2,0,2.0,1.0,0.5,1,71,0,0,0,2,4,1,3
35006,1,372,2016,7,0,2,2,0.0,0,0,0,0,0,0,62.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
35007,1,154,2017,7,0,3,2,0.0,0,0,0,0,2,0,215.33,0,0,3,0,2.0,0.6666666666666666,0.0,0,21,0,1,1,1,5,1,3
35008,1,59,2015,7,2,4,2,0.0,0,0,0,0,0,0,76.5,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,0,1,0,1,5,3,3
35009,0,3,2016,1,0,4,2,0.0,0,0,0,0,0,0,102.0,0,1,4,0,2.0,0.5,0.5,1,70,0,1,0,1,5,3,3
35010,0,3,2015,10,0,3,2,0.0,0,0,0,0,0,0,72.25,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,1,4,3,3
35011,1,60,2017,3,2,5,2,0.0,0,0,0,0,0,0,37.95,0,0,7,0,2.0,0.2857142857142857,0.0,0,121,0,1,1,1,4,3,3
35012,0,169,2016,7,0,3,1,0.0,0,0,0,0,0,0,103.5,0,1,3,0,1.0,0.3333333333333333,1.0,1,25,0,1,0,0,5,1,3
35013,0,77,2016,7,0,4,2,0.0,0,0,0,0,0,0,118.8,0,2,4,0,2.0,0.5,1.0,1,38,0,1,0,1,5,3,3
35014,0,55,2016,7,0,2,3,1.0,0,0,0,0,0,0,249.5,0,0,2,0,4.0,2.0,0.0,0,46,0,1,1,1,5,3,3
35015,1,130,2017,7,2,1,2,0.0,0,0,0,0,1,0,144.0,0,1,3,0,2.0,0.6666666666666666,0.5,1,50,0,1,0,2,1,3,0
35016,0,97,2016,5,4,10,2,0.0,0,0,0,0,0,0,96.9,0,2,14,1,2.0,0.14285714285714285,1.0,1,66,0,1,1,1,1,3,0
35017,0,37,2016,8,0,3,3,0.0,0,0,0,0,0,0,187.88,0,1,3,0,3.0,1.0,0.3333333333333333,1,149,0,1,1,1,5,3,3
35018,0,97,2016,7,0,2,2,1.0,0,0,0,0,1,0,121.5,0,1,2,0,3.0,1.5,0.3333333333333333,1,149,0,0,0,1,5,3,3
35019,1,281,2015,7,2,2,2,0.0,0,0,1,0,0,0,62.0,0,0,4,0,2.0,0.5,0.0,0,121,0,1,0,1,6,1,3
35020,0,0,2016,1,0,1,1,0.0,0,1,0,0,0,0,65.7,0,0,1,0,1.0,1.0,0.0,0,38,0,1,0,0,5,3,3
35021,0,40,2016,9,0,5,1,0.0,0,0,0,0,2,0,108.0,0,0,5,0,1.0,0.2,0.0,0,149,0,1,0,1,6,1,3
35022,0,187,2016,12,2,5,1,0.0,0,0,0,0,0,0,61.64,0,0,7,0,1.0,0.14285714285714285,0.0,0,9,0,1,1,2,4,3,3
35023,0,5,2016,1,1,3,2,0.0,0,0,0,0,0,0,68.0,0,0,4,0,2.0,0.5,0.0,0,121,0,1,1,2,6,1,1
35024,0,207,2017,2,1,3,1,0.0,0,0,0,0,2,113,56.0,0,0,4,0,1.0,0.25,0.0,0,53,0,1,1,2,6,1,3
35025,0,154,2016,4,0,2,2,0.0,0,0,0,0,0,0,135.0,0,2,2,0,2.0,1.0,1.0,1,53,0,1,0,1,1,3,0
35026,1,271,2016,6,1,1,2,0.0,0,0,0,0,0,0,64.8,0,2,2,0,2.0,1.0,1.0,1,121,0,1,1,1,5,3,3
35027,1,336,2015,9,0,2,2,0.0,0,0,1,0,0,0,101.5,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,2,4,1,3
35028,1,100,2017,6,1,3,2,0.0,0,0,0,0,0,0,108.0,0,0,4,0,2.0,0.5,0.0,0,53,0,1,0,0,5,3,3
35029,0,386,2016,10,2,0,1,0.0,0,0,0,0,1,0,90.0,0,0,2,0,1.0,0.5,0.0,0,38,0,1,0,2,4,1,3
35030,0,0,2017,1,0,1,2,0.0,0,0,0,0,0,0,44.0,0,0,1,0,2.0,2.0,0.0,0,27,0,1,1,1,1,3,0
35031,0,91,2016,7,2,3,2,0.0,0,0,0,0,0,0,105.3,0,1,5,0,2.0,0.4,0.5,1,12,0,1,0,1,5,3,3
35032,1,273,2015,7,0,2,2,0.0,0,0,1,0,0,0,101.5,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,2,4,1,3
35033,1,40,2016,12,2,2,2,0.0,0,0,0,0,0,0,185.28,0,0,4,0,2.0,0.5,0.0,0,21,0,1,0,1,5,3,3
35034,1,188,2016,6,0,2,1,0.0,0,0,0,0,0,39,130.0,0,0,2,0,1.0,0.5,0.0,0,121,1,1,0,1,4,3,3
35035,0,61,2017,4,2,5,1,0.0,0,0,0,0,2,0,90.0,1,0,7,0,1.0,0.14285714285714285,0.0,0,121,0,1,1,1,2,1,1
35036,0,53,2017,1,0,4,2,0.0,0,0,0,0,0,0,79.2,0,0,4,0,2.0,0.5,0.0,0,50,0,1,0,1,1,3,0
35037,0,16,2016,6,0,4,2,0.0,0,0,0,0,0,0,135.8,0,0,4,0,2.0,0.5,0.0,0,53,0,1,0,1,5,3,3
35038,0,2,2017,8,2,1,2,0.0,0,0,0,0,0,0,81.7,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,0,5,3,3
35039,0,135,2017,1,2,4,2,0.0,0,0,0,0,3,0,38.5,0,1,6,0,2.0,0.3333333333333333,0.5,1,119,0,1,1,1,5,1,3
35040,0,7,2016,12,0,2,2,1.0,0,0,0,0,0,0,158.0,0,0,2,0,3.0,1.5,0.0,0,50,0,1,0,1,5,3,3
35041,0,99,2016,2,0,2,1,0.0,0,0,0,0,1,0,81.0,0,0,2,0,1.0,0.5,0.0,0,121,0,0,0,1,2,1,3
35042,0,3,2016,3,1,1,2,1.0,0,0,0,0,0,0,119.0,0,0,2,0,3.0,1.5,0.0,0,46,0,0,0,1,5,3,3
35043,0,78,2016,11,0,3,2,0.0,0,0,0,0,0,0,92.63,1,2,3,0,2.0,0.6666666666666666,1.0,1,121,0,1,1,1,1,3,0
35044,1,87,2016,7,2,0,2,1.0,0,0,0,0,0,0,199.0,0,0,2,0,3.0,1.5,0.0,0,21,0,1,1,1,5,3,3
35045,0,166,2016,7,3,7,2,0.0,0,0,0,0,0,0,83.8,0,0,10,1,2.0,0.2,0.0,0,119,0,1,1,2,4,3,3
35046,0,0,2015,10,1,0,2,0.0,0,0,0,0,0,0,66.0,0,0,1,0,2.0,2.0,0.0,0,121,0,1,1,1,5,1,3
35047,0,128,2017,6,2,2,2,0.0,0,0,0,0,0,0,57.7,0,0,4,0,2.0,0.5,0.0,0,30,0,1,1,1,4,3,3
35048,0,2,2016,6,0,1,2,1.0,0,0,0,0,0,0,104.0,0,0,1,0,3.0,3.0,0.0,0,121,0,0,0,1,1,3,0
35049,1,239,2016,8,4,10,2,0.0,0,0,0,0,0,0,126.0,0,2,14,1,2.0,0.14285714285714285,1.0,1,121,0,1,1,1,5,3,3
35050,0,73,2015,11,0,3,1,0.0,0,0,0,0,1,27,0.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,0,1,0,1,4,1,3
35051,1,240,2017,7,0,2,2,0.0,0,0,0,0,0,0,141.3,0,1,2,0,2.0,1.0,0.5,1,71,0,1,0,2,5,3,3
35052,0,151,2017,3,1,1,2,0.0,0,0,0,0,0,0,95.0,0,1,2,0,2.0,1.0,0.5,1,121,0,1,0,1,6,1,3
35053,0,318,2017,6,4,10,2,0.0,0,0,0,0,0,0,84.8,0,0,14,1,2.0,0.14285714285714285,0.0,0,53,0,1,1,1,4,2,3
35054,0,86,2017,4,2,4,2,1.0,0,0,0,0,0,0,122.08,0,2,6,0,3.0,0.5,0.6666666666666666,1,71,0,0,0,1,1,3,0
35055,1,350,2016,6,0,2,1,0.0,0,0,0,0,0,0,130.0,0,0,2,0,1.0,0.5,0.0,0,121,1,1,0,1,6,3,3
35056,0,283,2015,10,2,5,2,0.0,0,0,0,0,0,0,77.57,0,0,7,0,2.0,0.2857142857142857,0.0,0,53,0,1,1,1,6,1,0
35057,0,17,2017,1,0,2,2,0.0,0,0,0,0,0,0,75.34,0,1,2,0,2.0,1.0,0.5,1,41,0,1,1,2,5,3,3
35058,0,0,2016,3,1,2,1,0.0,0,0,0,0,0,0,79.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,8,0,0,0,1,2,3,1
35059,0,37,2016,12,2,5,2,0.0,0,0,0,0,0,0,96.1,0,1,7,0,2.0,0.2857142857142857,0.5,1,109,0,1,0,1,5,3,3
35060,0,28,2016,5,0,2,2,0.0,0,0,0,0,0,0,100.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,1,2,1,1
35061,0,105,2017,3,2,3,2,0.0,0,0,0,0,0,0,74.8,0,2,5,0,2.0,0.4,1.0,1,109,0,1,0,0,5,3,3
35062,0,1,2015,11,0,2,2,0.0,0,0,0,0,0,0,95.0,0,1,2,0,2.0,1.0,0.5,1,121,0,1,0,0,5,2,3
35063,0,247,2016,6,2,5,2,0.0,0,0,0,0,0,0,98.6,0,0,7,0,2.0,0.2857142857142857,0.0,0,53,0,1,1,2,4,3,3
35064,0,47,2015,7,0,4,2,0.0,0,0,0,0,0,0,164.0,0,2,4,0,2.0,0.5,1.0,1,121,0,1,1,1,1,3,0
35065,1,27,2017,8,1,4,2,2.0,0,0,0,0,0,0,341.0,0,0,5,0,4.0,0.8,0.0,0,46,0,1,1,2,1,3,0
35066,0,4,2016,11,1,0,1,0.0,0,0,0,0,0,0,43.0,0,2,1,0,1.0,1.0,2.0,1,53,0,1,1,1,5,3,3
35067,0,19,2016,5,1,3,2,0.0,0,0,0,0,0,0,100.73,0,0,4,0,2.0,0.5,0.0,0,62,0,0,0,1,5,3,3
35068,0,16,2017,5,0,1,2,0.0,0,0,0,0,0,0,127.0,1,0,1,0,2.0,2.0,0.0,0,121,0,1,1,1,5,3,3
35069,1,87,2016,10,1,3,2,1.0,0,0,0,0,0,0,135.0,0,1,4,0,3.0,0.75,0.3333333333333333,1,27,0,1,0,1,5,3,3
35070,1,275,2016,6,1,1,2,0.0,0,0,0,0,0,69,62.8,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,4,3,3
35071,0,327,2015,9,2,4,2,0.0,0,0,0,0,0,0,88.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,0,1,0,2,4,1,3
35072,1,342,2015,9,2,4,2,0.0,0,0,1,0,0,0,170.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,1,1,0,1,6,3,3
35073,0,15,2016,12,0,3,2,0.0,0,0,0,0,0,0,106.33,0,0,3,0,2.0,0.6666666666666666,0.0,0,50,0,1,0,1,5,3,3
35074,1,70,2017,2,1,1,2,0.0,0,0,0,0,0,0,93.6,0,1,2,0,2.0,1.0,0.5,1,92,0,1,0,1,5,3,3
35075,1,136,2017,8,0,4,3,0.0,0,0,0,0,0,0,125.0,0,0,4,0,3.0,0.75,0.0,0,71,0,1,0,0,5,3,3
35076,0,1,2016,12,0,1,1,0.0,0,1,0,2,0,0,79.0,0,1,1,0,1.0,1.0,1.0,1,121,0,1,0,1,2,3,1
35077,1,81,2017,3,0,1,2,0.0,0,0,0,0,1,0,60.0,0,1,1,0,2.0,2.0,0.5,1,46,0,0,1,1,5,3,3
35078,0,47,2017,5,1,2,2,0.0,0,0,0,0,2,0,164.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,71,0,1,0,2,4,1,3
35079,1,29,2016,8,2,5,2,0.0,0,0,0,0,0,0,251.86,0,1,7,0,2.0,0.2857142857142857,0.5,1,121,0,1,1,1,5,3,3
35080,1,97,2015,9,2,5,2,0.0,0,0,0,0,0,0,89.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,121,0,1,1,1,5,3,3
35081,0,3,2015,10,0,1,1,0.0,0,0,0,0,0,0,0.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,0,3,0
35082,0,132,2015,7,0,1,2,0.0,0,0,0,0,0,0,90.0,0,0,1,0,2.0,2.0,0.0,0,121,0,0,0,2,6,1,3
35083,0,145,2015,8,2,2,2,0.0,0,0,0,0,0,0,76.5,0,1,4,0,2.0,0.5,0.5,1,121,0,0,0,1,5,3,3
35084,1,323,2016,5,0,2,2,0.0,0,0,0,0,0,0,62.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
35085,0,67,2017,8,3,7,2,0.0,0,0,0,0,0,0,135.0,0,0,10,1,2.0,0.2,0.0,0,66,0,1,1,1,4,2,3
35086,0,193,2016,9,0,3,2,0.0,0,0,0,0,0,0,93.09,0,1,3,0,2.0,0.6666666666666666,0.5,1,137,0,1,0,1,5,3,3
35087,0,14,2016,9,0,1,1,0.0,0,1,0,4,0,0,89.0,0,1,1,0,1.0,1.0,1.0,1,121,0,0,0,1,2,3,1
35088,0,133,2017,4,0,4,2,0.0,0,0,0,0,0,0,124.0,0,0,4,0,2.0,0.5,0.0,0,38,0,1,0,1,4,1,3
35089,0,35,2017,2,0,2,3,0.0,0,0,0,0,0,0,108.26,0,2,2,0,3.0,1.5,0.6666666666666666,1,12,0,1,0,1,5,3,3
35090,0,32,2017,8,1,3,3,0.0,0,0,0,0,0,0,234.0,0,3,4,0,3.0,0.75,1.0,1,50,0,1,0,1,5,3,3
35091,0,250,2016,7,0,1,2,0.0,0,0,0,0,0,0,121.0,0,1,1,0,2.0,2.0,0.5,1,66,0,1,1,1,1,3,3
35092,0,6,2017,7,2,0,2,0.0,0,0,0,0,0,0,118.0,0,1,2,0,2.0,1.0,0.5,1,46,0,1,0,0,5,3,3
35093,0,26,2017,1,2,2,2,0.0,0,0,0,0,0,0,67.99,0,1,4,0,2.0,0.5,0.5,1,53,0,0,0,1,5,3,3
35094,0,94,2016,11,1,3,2,0.0,0,0,0,0,0,0,79.2,0,1,4,0,2.0,0.5,0.5,1,149,0,1,0,0,5,3,3
35095,0,24,2015,11,0,1,2,0.0,1,0,0,0,1,0,32.0,0,1,1,0,3.0,3.0,0.3333333333333333,1,121,0,0,1,1,2,1,1
35096,0,186,2015,9,1,2,1,0.0,0,0,0,0,0,0,49.3,0,0,3,0,1.0,0.3333333333333333,0.0,0,53,0,0,1,1,4,2,3
35097,1,97,2017,6,0,4,2,2.0,0,0,0,0,1,0,160.0,0,1,4,0,4.0,1.0,0.25,1,121,0,1,1,1,5,3,3
35098,1,44,2016,8,2,5,2,0.0,0,0,0,0,0,0,193.29,0,3,7,0,2.0,0.2857142857142857,1.5,1,121,0,1,1,1,5,3,3
35099,0,182,2016,7,2,7,2,0.0,0,0,0,0,0,0,70.0,0,0,9,1,2.0,0.2222222222222222,0.0,0,53,0,1,1,1,4,2,3
35100,1,92,2016,2,1,2,2,0.0,0,0,1,0,0,0,79.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,1,0,6,3,3
35101,1,136,2016,5,1,2,2,0.0,0,0,0,0,0,0,105.6,0,1,3,0,2.0,0.6666666666666666,0.5,1,121,0,1,0,1,5,3,3
35102,0,21,2016,6,2,2,2,0.0,0,0,0,0,0,0,156.5,0,1,4,0,2.0,0.5,0.5,1,46,0,1,0,2,5,3,3
35103,0,90,2017,6,2,3,2,0.0,0,0,0,0,0,0,70.4,0,0,5,0,2.0,0.4,0.0,0,53,0,1,1,1,4,2,3
35104,0,1,2016,5,0,1,1,0.0,0,1,3,30,0,0,65.0,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,2,3,1
35105,0,180,2016,5,1,1,2,0.0,0,0,0,0,0,0,100.0,0,1,2,0,2.0,1.0,0.5,1,71,0,1,0,1,4,1,3
35106,0,38,2015,7,4,10,2,0.0,0,0,0,0,1,0,109.9,0,2,14,1,2.0,0.14285714285714285,1.0,1,137,0,1,1,2,5,3,3
35107,1,34,2016,5,0,1,2,0.0,0,0,0,0,0,0,126.9,0,0,1,0,2.0,2.0,0.0,0,66,0,1,0,1,5,3,3
35108,0,216,2017,7,2,4,2,0.0,0,0,0,0,0,0,89.1,0,2,6,0,2.0,0.3333333333333333,1.0,1,21,0,1,0,0,5,3,3
35109,0,423,2017,7,1,1,2,0.0,0,0,0,0,0,0,122.4,0,1,2,0,2.0,1.0,0.5,1,38,0,1,0,2,4,1,3
35110,0,17,2016,3,0,1,1,0.0,0,0,0,0,1,0,75.0,0,0,1,0,1.0,1.0,0.0,0,46,0,0,0,1,2,1,3
35111,0,146,2015,12,0,3,2,0.0,0,0,0,0,0,99,75.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,9,0,1,0,1,4,1,3
35112,0,4,2017,2,0,2,1,0.0,0,0,0,0,1,0,88.0,0,0,2,0,1.0,0.5,0.0,0,50,0,1,0,1,1,3,0
35113,1,75,2016,5,0,2,2,0.0,0,0,0,0,0,0,140.4,0,1,2,0,2.0,1.0,0.5,1,80,0,1,0,1,5,3,3
35114,0,18,2015,10,0,1,2,0.0,0,0,0,0,0,0,82.39,0,1,1,0,2.0,2.0,0.5,1,149,0,1,0,1,5,3,3
35115,0,24,2016,12,2,2,2,0.0,0,0,0,0,0,0,95.2,0,1,4,0,2.0,0.5,0.5,1,50,0,1,0,1,5,3,3
35116,0,109,2017,5,2,2,2,0.0,0,0,0,0,0,0,148.5,0,0,4,0,2.0,0.5,0.0,0,38,0,1,0,1,5,3,3
35117,0,28,2017,7,0,1,2,0.0,0,0,0,0,0,0,128.0,0,1,1,0,2.0,2.0,0.5,1,149,0,1,1,1,5,3,3
35118,0,23,2017,3,0,3,1,0.0,0,0,0,0,0,0,88.0,0,1,3,0,1.0,0.3333333333333333,1.0,1,121,0,1,0,0,5,3,3
35119,1,35,2016,5,1,2,2,0.0,0,0,0,0,0,0,126.9,0,0,3,0,2.0,0.6666666666666666,0.0,0,38,0,1,0,1,5,3,3
35120,1,44,2016,6,0,2,2,0.0,0,0,0,0,0,0,89.1,0,1,2,0,2.0,1.0,0.5,1,53,0,1,0,0,5,3,3
35121,1,443,2016,10,0,2,2,0.0,0,0,0,0,0,391,65.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,1,6,3,3
35122,0,47,2016,7,2,1,2,0.0,0,0,0,0,0,0,168.3,0,0,3,0,2.0,0.6666666666666666,0.0,0,38,0,1,0,1,5,3,3
35123,0,43,2016,2,2,1,2,0.0,0,0,0,0,0,0,87.97,0,0,3,0,2.0,0.6666666666666666,0.0,0,53,0,1,0,1,5,3,3
35124,0,40,2016,12,2,5,1,0.0,0,0,0,0,0,0,48.0,0,0,7,0,1.0,0.14285714285714285,0.0,0,50,0,1,1,0,4,3,3
35125,0,162,2017,4,2,1,2,0.0,0,0,0,0,0,0,88.2,0,0,3,0,2.0,0.6666666666666666,0.0,0,30,0,1,0,1,6,1,3
35126,0,3,2017,3,2,3,2,0.0,0,0,0,0,0,0,76.5,0,0,5,0,2.0,0.4,0.0,0,25,0,1,0,1,4,3,3
35127,1,143,2017,5,0,3,2,0.0,0,0,0,0,0,0,100.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,6,3,3
35128,0,7,2017,3,1,3,2,0.0,0,0,0,0,0,0,47.0,0,0,4,0,2.0,0.5,0.0,0,53,0,0,1,1,6,1,1
35129,1,465,2017,7,0,1,2,0.0,0,0,0,0,0,0,90.0,0,0,1,0,2.0,2.0,0.0,0,121,1,1,0,1,4,3,3
35130,1,195,2017,8,0,3,2,2.0,0,0,0,0,0,0,235.0,0,0,3,0,4.0,1.3333333333333333,0.0,0,149,0,1,0,1,5,3,3
35131,0,166,2016,7,2,1,2,0.0,0,0,0,0,0,0,72.25,0,0,3,0,2.0,0.6666666666666666,0.0,0,38,0,1,0,1,4,1,3
35132,0,24,2015,12,1,2,2,0.0,0,0,0,0,0,0,26.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,38,0,0,1,1,4,3,3
35133,0,22,2017,7,1,3,2,0.0,0,0,0,0,0,0,124.0,0,1,4,0,2.0,0.5,0.5,1,50,0,1,0,0,5,3,3
35134,0,0,2016,2,1,1,2,0.0,0,0,0,0,0,0,54.0,1,0,2,0,2.0,1.0,0.0,0,66,0,0,1,1,5,3,3
35135,0,1,2016,3,0,1,1,0.0,0,0,0,0,0,0,89.0,0,0,1,0,1.0,1.0,0.0,0,46,0,1,0,1,1,1,0
35136,0,222,2015,9,1,1,2,0.0,0,0,0,0,0,0,80.0,0,0,2,0,2.0,1.0,0.0,0,46,0,1,1,2,6,1,3
35137,0,292,2016,7,0,2,2,0.0,0,0,0,0,0,0,115.0,0,0,2,0,2.0,1.0,0.0,0,38,0,1,0,2,4,1,3
35138,1,59,2016,4,2,3,2,0.0,0,0,0,0,0,0,128.69,0,0,5,0,2.0,0.4,0.0,0,66,0,1,0,1,5,3,3
